running mpi ljmd with 108 particles
Running with OpenMPI using 1 process
LJMD version 1.300
Startup time: 0.0089530945s
Starting simulation with 108 atoms for 10000 steps.
     NFI            TEMP            EKIN                 EPOT              ETOT
    4300          51.52329769          16.43318450        -153.89561200        -137.46242750
    4400          53.09046050          16.93302587        -154.37641263        -137.44338677
    4500          55.28425562          17.63272953        -154.99780637        -137.36507684
    4600          50.51640027          16.11203792        -153.47653831        -137.36450039
    4700          54.86635390          17.49944117        -154.84037658        -137.34093542
    4800          51.62292015          16.46495875        -153.91971709        -137.45475833
    4900          44.14502977          14.07991048        -151.42705964        -137.34714916
    5000          51.70214744          16.49022803        -153.91791407        -137.42768604
    5100          52.15319515          16.63408820        -154.02999032        -137.39590212
    5200          51.42693908          16.40245124        -153.71599510        -137.31354385
    5300          54.40387350          17.35193458        -154.75963827        -137.40770369
    5400          47.72736823          15.22248542        -152.59820462        -137.37571920
    5500          51.03783574          16.27834803        -153.56094291        -137.28259489
    5600          50.07729652          15.97198724        -153.35262018        -137.38063295
    5700          54.06767700          17.24470582        -154.63429335        -137.38958753
    5800          51.99498746          16.58362838        -153.91439347        -137.33076508
    5900          54.30561008          17.32059379        -154.67094185        -137.35034806
    6000          54.70834962          17.44904622        -154.95215683        -137.50311061
    6100          54.02848554          17.23220584        -154.59817801        -137.36597218
    6200          53.53416870          17.07454512        -154.46805644        -137.39351132
    6300          56.56746382          18.04200452        -155.38475679        -137.34275227
    6400          50.23000255          16.02069232        -153.45681316        -137.43612085
    6500          55.52337893          17.70899711        -155.16926976        -137.46027265
    6600          56.01059062          17.86439166        -155.28989876        -137.42550710
    6700          45.79456772          14.60602512        -151.97170073        -137.36567560
    6800          53.72104867          17.13414987        -154.46927618        -137.33512631
    6900          54.83803985          17.49041049        -154.94660557        -137.45619508
    7000          50.94635040          16.24916908        -153.74042500        -137.49125592
    7100          53.53929850          17.07618126        -154.56772058        -137.49153932
    7200          55.76508925          17.78608982        -155.22727276        -137.44118295
    7300          57.16224136          18.23170684        -155.70404426        -137.47233742
    7400          54.67095366          17.43711891        -154.91729714        -137.48017823
    7500          54.27425648          17.31059366        -154.76320670        -137.45261304
    7600          52.05280875          16.60207029        -154.05477713        -137.45270683
    7700          53.51153750          17.06732698        -154.58675058        -137.51942360
    7800          59.01101970          18.82136854        -156.33264358        -137.51127504
    7900          49.61983227          15.82608053        -153.35996307        -137.53388254
    8000          50.53944380          16.11938757        -153.55596264        -137.43657506
    8100          52.43056639          16.72255484        -154.31908273        -137.59652789
    8200          55.15505241          17.59152059        -155.06754272        -137.47602212
    8300          58.85419335          18.77134930        -156.25529936        -137.48395006
    8400          55.52345978          17.70902290        -155.10580404        -137.39678114
    8500          51.88323031          16.54798382        -153.91040328        -137.36241946
    8600          47.08864212          15.01876585        -152.31343556        -137.29466971
    8700          52.26596845          16.67005687        -153.99993611        -137.32987924
    8800          54.77439009          17.47010961        -154.78107800        -137.31096839
    8900          59.56309717          18.99745182        -156.33207496        -137.33462314
    9000          51.93053578          16.56307174        -153.90556059        -137.34248885
    9100          51.26390569          16.35045229        -153.69650027        -137.34604798
    9200          53.72879325          17.13661998        -154.52896884        -137.39234886
    9300          49.48659921          15.78358629        -153.27489200        -137.49130571
    9400          54.66511941          17.43525809        -154.80440059        -137.36914249
    9500          51.14061582          16.31112939        -153.72721636        -137.41608696
    9600          52.05009697          16.60120538        -154.08043954        -137.47923416
    9700          52.47434821          16.73651890        -154.13761651        -137.40109760
    9800          54.95204950          17.52677349        -154.93520431        -137.40843082
    9900          48.02544325          15.31755546        -152.67868725        -137.36113180
   10000          51.79652154          16.52032834        -154.01478387        -137.49445553
Simulation Done. Run time: 0.1398870945s
Running with OpenMPI using 32 process
LJMD version 1.300
Startup time: 0.0023510456s
Starting simulation with 108 atoms for 10000 steps.
     NFI            TEMP            EKIN                 EPOT              ETOT
       0          72.64160016          23.16879686        -160.48438434        -137.31558748
     100          65.43323663          20.86971328        -158.26635748        -137.39664420
     200          59.79291673          19.07075200        -156.47936252        -137.40861052
     300          57.64514280          18.38572665        -155.78652892        -137.40080228
     400          60.30123889          19.23287966        -156.54009116        -137.30721150
     500          61.72762728          19.68782150        -157.10161687        -137.41379537
     600          57.14347223          18.22572049        -155.66135485        -137.43563437
     700          59.33906643          18.92599796        -156.26728969        -137.34129173
     800          59.75647587          19.05912931        -156.36554426        -137.30641495
     900          54.35607344          17.33668891        -154.79957079        -137.46288188
    1000          58.38087656          18.62038648        -155.96230669        -137.34192021
    1100          59.80933564          19.07598876        -156.35932099        -137.28333224
    1200          59.35800355          18.93203789        -156.26587665        -137.33383876
    1300          62.28306286          19.86497583        -157.10909906        -137.24412324
    1400          56.93168792          18.15817258        -155.44501733        -137.28684474
    1500          58.26383349          18.58305599        -155.91700555        -137.33394956
    1600          57.40448498          18.30896964        -155.68941538        -137.38044574
    1700          62.93329516          20.07236526        -157.42260553        -137.35024027
    1800          53.45890134          17.05053885        -154.52525666        -137.47471781
    1900          59.48052540          18.97111582        -156.30527788        -137.33416206
    2000          62.75114395          20.01426874        -157.30132634        -137.28705761
    2100          57.86465886          18.45574057        -155.66814504        -137.21240447
    2200          60.48709291          19.29215718        -156.59447068        -137.30231349
    2300          53.81193893          17.16313902        -154.43944722        -137.27630821
    2400          59.52572194          18.98553111        -156.33952786        -137.35399675
    2500          58.92686581          18.79452794        -156.03041539        -137.23588745
    2600          61.65941058          19.66606401        -156.94491184        -137.27884783
    2700          58.81987814          18.76040458        -156.07031129        -137.30990671
    2800          53.15475444          16.95353221        -154.26693033        -137.31339812
    2900          54.95193287          17.52673629        -154.82877243        -137.30203614
    3000          55.99963545          17.86089755        -155.23428947        -137.37339192
    3100          56.97369925          18.17157196        -155.46229969        -137.29072773
    3200          54.82661006          17.48676500        -154.82426012        -137.33749512
    3300          58.17829294          18.55577311        -155.99088416        -137.43511105
    3400          57.28761605          18.27169468        -155.64132314        -137.36962846
    3500          55.43528659          17.68090035        -155.09613941        -137.41523905
    3600          55.08689256          17.56978124        -155.00142419        -137.43164295
    3700          56.84772910          18.13139420        -155.56340405        -137.43200985
    3800          51.62382879          16.46524856        -153.98190013        -137.51665156
    3900          52.18968955          16.64572797        -154.10778264        -137.46205467
    4000          52.04650890          16.60006098        -153.99308745        -137.39302648
    4100          56.74217550          18.09772823        -155.56866233        -137.47093410
    4200          51.99715636          16.58432015        -154.04254552        -137.45822538
    4300          51.52479083          16.43366073        -153.89621781        -137.46255708
    4400          53.08678746          16.93185437        -154.37531810        -137.44346374
    4500          55.28329006          17.63242157        -154.99751206        -137.36509049
    4600          50.52079860          16.11344075        -153.47805578        -137.36461502
    4700          54.86029698          17.49750933        -154.84639625        -137.34888693
    4800          51.56821318          16.44751015        -153.90222273        -137.45471259
    4900          44.19729532          14.09658040        -151.44787878        -137.35129838
    5000          51.61665965          16.46296199        -153.90254054        -137.43957855
    5100          52.33142876          16.69093522        -154.11030050        -137.41936528
    5200          51.84799549          16.53674578        -153.86207433        -137.32532854
    5300          54.74507512          17.46075970        -154.86437556        -137.40361586
    5400          49.84386399          15.89753470        -153.30844895        -137.41091424
    5500          46.45256385          14.81589080        -152.07487335        -137.25898255
    5600          54.83491368          17.48941341        -154.80403636        -137.31462295
    5700          50.87680774          16.22698868        -153.60663095        -137.37964227
    5800          51.11020335          16.30142943        -153.72835749        -137.42692806
    5900          55.91458105          17.83376973        -155.22568400        -137.39191427
    6000          53.85540822          17.17700340        -154.60435307        -137.42734967
    6100          50.13283339          15.98970054        -153.43235899        -137.44265845
    6200          51.91193581          16.55713934        -153.87468657        -137.31754723
    6300          52.00775576          16.58770079        -154.08181333        -137.49411254
    6400          52.54973244          16.76056245        -154.13315877        -137.37259632
    6500          46.05274470          14.68836981        -152.04902725        -137.36065744
    6600          57.17091917          18.23447460        -155.57619454        -137.34171994
    6700          48.10261301          15.34216850        -152.62032451        -137.27815601
    6800          53.58446073          17.09058560        -154.42027515        -137.32968955
    6900          57.71510579          18.40804111        -155.80504405        -137.39700294
    7000          53.91850437          17.19712771        -154.51102914        -137.31390143
    7100          52.80628438          16.84238884        -154.20277455        -137.36038571
    7200          51.50404265          16.42704317        -153.80793664        -137.38089347
    7300          52.61074912          16.78002352        -154.15640186        -137.37637834
    7400          50.39771540          16.07418377        -153.36009320        -137.28590943
    7500          45.97911412          14.66488558        -151.96213283        -137.29724725
    7600          49.66389916          15.84013552        -153.21624606        -137.37611054
    7700          48.94199777          15.60988747        -152.95366005        -137.34377257
    7800          58.23231465          18.57300315        -156.00420475        -137.43120160
    7900          53.57362389          17.08712923        -154.42784517        -137.34071594
    8000          47.98622624          15.30504732        -152.71169078        -137.40664346
    8100          53.90472792          17.19273376        -154.56972378        -137.37699002
    8200          57.74815573          18.41858228        -155.82240082        -137.40381854
    8300          52.51613654          16.74984715        -154.10286415        -137.35301699
    8400          46.59109469          14.86007475        -152.13429130        -137.27421655
    8500          50.19429008          16.00930194        -153.33415640        -137.32485446
    8600          51.27582652          16.35425439        -153.62864968        -137.27439528
    8700          47.29443791          15.08440373        -152.35913011        -137.27472638
    8800          50.42816648          16.08389604        -153.34654004        -137.26264400
    8900          50.58138717          16.13276527        -153.55238853        -137.41962326
    9000          54.80701434          17.48051501        -154.93879142        -137.45827641
    9100          52.65092678          16.79283805        -154.22337657        -137.43053852
    9200          45.38553781          14.47556639        -151.89777803        -137.42221163
    9300          52.49518405          16.74316442        -154.10030529        -137.35714086
    9400          51.84885738          16.53702068        -153.92488573        -137.38786505
    9500          52.02090537          16.59189482        -154.01522551        -137.42333069
    9600          54.18747863          17.28291615        -154.75361698        -137.47070082
    9700          51.50858323          16.42849137        -153.88219496        -137.45370358
    9800          55.58714762          17.72933592        -155.15710200        -137.42776608
    9900          52.99635790          16.90301216        -154.29481424        -137.39180209
   10000          57.24527028          18.25818864        -155.69333365        -137.43514502
Simulation Done. Run time: 0.1577219963s
